ORDEN,sexo,parentesco,conyugue,conyugueNo,padre,padreNo,madre,madreNo,LLAVEHOG,MadreSoltera
1,2,1,0,0,3,0,3,0,60130421,1
2,1,3,0,0,2,0,1,1,60130421,0
3,2,3,0,0,2,0,1,1,60130421,0
1,2,1,0,0,3,0,3,0,60130451,1
2,1,3,0,0,2,0,1,1,60130451,0
3,1,3,0,0,2,0,1,1,60130451,0
1,2,1,0,0,2,0,2,0,60130561,1
2,2,3,0,0,2,0,1,1,60130561,0
3,2,7,0,0,2,0,2,0,60130561,1
4,2,9,0,0,2,0,1,3,60130561,0
1,2,1,0,0,3,0,2,0,60130611,1
2,1,3,0,0,3,0,1,1,60130611,0
3,2,4,0,0,3,0,3,0,60130611,0
4,2,4,0,0,3,0,3,0,60130611,0
5,1,4,0,0,3,0,3,0,60130611,0
1,1,1,1,2,3,0,3,0,60130641,0
2,2,2,1,1,3,0,3,0,60130641,0
3,2,3,0,0,1,1,1,2,60130641,1
4,1,4,0,0,3,0,1,3,60130641,0
1,2,1,0,0,3,0,1,3,60130661,1
2,1,3,0,0,2,0,1,1,60130661,0
3,2,5,0,0,3,0,3,0,60130661,0
1,2,1,0,0,2,0,2,0,60130782,1
2,1,3,0,0,2,0,1,1,60130782,0
1,2,1,0,0,2,0,1,3,60130791,1
2,2,3,0,0,2,0,1,1,60130791,0
3,2,5,0,0,3,0,2,0,60130791,0
1,2,1,0,0,1,3,1,4,60130801,1
2,1,3,0,0,3,0,1,1,60130801,0
3,1,5,1,4,3,0,3,0,60130801,0
4,2,5,1,3,3,0,3,0,60130801,0
1,1,1,1,2,3,0,2,0,60130831,0
2,2,2,1,1,2,0,2,0,60130831,0
3,1,3,0,0,1,1,1,2,60130831,0
4,2,3,0,0,1,1,1,2,60130831,1
5,2,4,0,0,2,0,1,4,60130831,0
1,1,1,1,2,3,0,3,0,60130931,0
2,2,2,1,1,3,0,3,0,60130931,0
3,2,3,0,0,1,1,1,2,60130931,0
4,2,3,0,0,1,1,1,2,60130931,1
5,1,4,0,0,2,0,1,4,60130931,0
1,2,1,0,0,1,5,1,6,60130991,1
2,2,3,0,0,2,0,1,1,60130991,0
3,1,3,0,0,2,0,1,1,60130991,0
4,1,3,0,0,2,0,1,1,60130991,0
5,1,5,1,6,3,0,3,0,60130991,0
6,2,5,1,5,3,0,3,0,60130991,0
1,1,1,1,2,2,0,3,0,60131021,0
2,2,2,1,1,3,0,2,0,60131021,0
3,2,3,2,0,1,1,1,2,60131021,0
4,2,4,0,0,2,0,1,3,60131021,0
5,2,3,0,0,1,1,1,2,60131021,1
6,2,4,0,0,2,0,1,5,60131021,0
1,2,1,0,0,2,0,1,6,60131041,1
2,2,3,0,0,2,0,1,1,60131041,0
3,2,3,0,0,2,0,1,1,60131041,0
4,2,3,0,0,2,0,1,1,60131041,1
5,1,4,0,0,2,0,1,4,60131041,0
6,2,5,0,0,3,0,3,0,60131041,0
1,2,1,0,0,3,0,2,0,60131101,1
2,1,3,0,0,3,0,1,1,60131101,0
3,1,3,0,0,2,0,1,1,60131101,0
4,2,3,0,0,2,0,1,1,60131101,0
1,2,1,0,0,2,0,3,0,60131191,1
2,1,3,0,0,2,0,1,1,60131191,0
1,1,1,1,2,3,0,3,0,60131311,0
2,2,2,1,1,2,0,2,0,60131311,0
3,2,3,0,0,1,1,1,2,60131311,1
4,2,4,0,0,2,0,1,3,60131311,0
5,2,9,0,0,2,0,2,0,60131311,0
1,1,1,1,2,3,0,3,0,60131321,0
2,2,2,1,1,3,0,3,0,60131321,0
3,2,3,0,0,1,1,1,2,60131321,1
4,2,4,0,0,2,0,1,3,60131321,0
5,1,4,0,0,2,0,1,3,60131321,0
1,2,1,0,0,2,0,2,0,60131421,1
2,2,3,0,0,2,0,1,1,60131421,0
3,2,3,0,0,1,5,1,1,60131421,0
4,1,3,0,0,2,0,1,1,60131421,0
5,1,14,0,0,2,0,2,0,60131421,0
1,2,1,1,2,3,0,3,0,60131621,0
2,1,2,1,1,3,0,3,0,60131621,0
3,2,3,0,0,1,2,1,1,60131621,0
4,2,3,0,0,1,2,1,1,60131621,0
5,2,3,0,0,1,2,1,1,60131621,0
6,2,3,0,0,1,2,1,1,60131621,0
7,2,3,0,0,1,2,1,1,60131621,0
8,1,3,0,0,2,0,2,0,60131621,0
9,1,3,1,10,1,2,1,1,60131621,0
10,2,8,1,9,2,0,2,0,60131621,0
11,2,3,0,0,1,2,1,1,60131621,1
12,2,4,0,0,2,0,1,11,60131621,0
13,1,9,0,0,2,0,3,0,60131621,0
1,2,1,0,0,3,0,3,0,60131661,1
2,1,3,0,0,2,0,1,1,60131661,0
1,2,1,0,0,2,0,2,0,60131691,1
2,1,3,0,0,2,0,1,1,60131691,0
1,2,1,0,0,3,0,2,0,60132161,1
2,1,3,0,0,2,0,1,1,60132161,0
1,2,1,0,0,3,0,3,0,60132191,1
2,1,3,0,0,3,0,1,1,60132191,0
3,2,3,0,0,3,0,1,1,60132191,1
4,1,4,0,0,2,0,1,3,60132191,0
5,1,4,0,0,2,0,2,0,60132191,0
1,1,1,0,0,2,0,1,2,60132301,0
2,2,5,0,0,3,0,2,0,60132301,1
3,1,7,0,0,2,0,1,2,60132301,0
4,1,9,0,0,2,0,2,0,60132301,0
1,2,1,0,0,2,0,3,0,60132331,1
2,1,3,0,0,2,0,1,1,60132331,0
1,2,1,0,0,2,0,2,0,60132381,1
2,1,3,0,0,2,0,1,1,60132381,0
3,2,3,0,0,2,0,1,1,60132381,0
1,2,1,0,0,3,0,3,0,60132421,1
2,1,3,0,0,2,0,1,1,60132421,0
3,1,3,0,0,2,0,1,1,60132421,0
4,1,4,0,0,1,3,2,0,60132421,0
5,2,3,0,0,2,0,1,1,60132421,1
6,1,4,0,0,2,0,1,5,60132421,0
1,2,1,0,0,3,0,3,0,60132441,0
2,2,3,0,0,3,0,1,1,60132441,1
3,1,4,0,0,3,0,1,2,60132441,0
4,2,3,1,5,3,0,1,1,60132441,0
5,1,8,1,4,3,0,3,0,60132441,0
1,2,1,0,0,2,0,2,0,60132471,1
2,2,3,0,0,2,0,1,1,60132471,0
3,1,3,0,0,2,0,1,1,60132471,0
4,1,3,0,0,2,0,1,1,60132471,0
5,1,7,0,0,2,0,2,0,60132471,0
1,2,1,0,0,2,0,2,0,60132571,1
2,2,3,0,0,2,0,1,1,60132571,0
3,2,3,0,0,2,0,1,1,60132571,0
1,2,1,0,0,3,0,2,0,60132691,1
2,1,3,0,0,2,0,1,1,60132691,0
3,2,3,0,0,2,0,1,1,60132691,0
1,2,1,0,0,3,0,1,6,60132692,1
2,2,3,0,0,2,0,1,1,60132692,0
3,1,3,0,0,2,0,1,1,60132692,0
4,2,3,0,0,2,0,1,1,60132692,1
5,2,4,0,0,2,0,1,4,60132692,0
6,2,5,0,0,3,0,3,0,60132692,0
1,1,1,1,2,3,0,3,0,60132781,0
2,2,2,1,1,3,0,3,0,60132781,0
3,1,3,0,0,1,1,1,2,60132781,0
4,2,3,0,0,1,1,1,2,60132781,1
5,1,4,0,0,2,0,1,4,60132781,0
1,1,1,1,2,3,0,2,0,60132791,0
2,2,2,1,1,3,0,2,0,60132791,0
3,2,3,0,0,1,1,1,2,60132791,1
4,2,4,0,0,2,0,1,3,60132791,0
5,1,4,0,0,2,0,1,3,60132791,0
1,1,1,1,2,3,0,3,0,60132861,0
2,2,2,1,1,3,0,3,0,60132861,0
3,2,3,0,0,1,1,1,2,60132861,1
4,1,4,0,0,2,0,1,3,60132861,0
1,2,1,0,0,3,0,2,0,60132871,1
2,2,3,0,0,2,0,1,1,60132871,0
3,2,3,0,0,2,0,1,1,60132871,0
1,2,1,0,0,2,0,2,0,60132911,1
2,1,3,0,0,2,0,1,1,60132911,0
1,2,1,0,0,2,0,2,0,60132931,1
2,1,3,0,0,2,0,1,1,60132931,0
1,2,1,0,0,3,0,2,0,60132961,1
2,2,3,0,0,2,0,1,1,60132961,1
3,1,4,0,0,2,0,1,2,60132961,0
1,2,1,0,0,3,0,2,0,60132971,1
2,2,3,0,0,2,0,1,1,60132971,0
3,2,3,0,0,2,0,1,1,60132971,0
4,1,3,0,0,2,0,1,1,60132971,0
1,2,1,0,0,3,0,3,0,60133101,0
2,2,7,0,0,3,0,3,0,60133101,1
3,1,9,0,0,2,0,1,2,60133101,0
4,1,9,0,0,2,0,2,0,60133101,0
1,1,1,1,2,3,0,3,0,60133151,0
2,2,2,1,1,3,0,2,0,60133151,0
3,1,3,0,0,1,1,1,2,60133151,0
4,2,3,0,0,1,1,1,2,60133151,0
5,2,3,0,0,1,1,1,2,60133151,1
6,1,4,0,0,2,0,1,5,60133151,0
1,2,1,0,0,2,0,2,0,60133211,1
2,1,3,0,0,2,0,1,1,60133211,0
1,2,1,0,0,3,0,2,0,60133221,1
2,2,3,0,0,3,0,1,1,60133221,0
1,2,1,0,0,3,0,3,0,60133231,1
2,1,3,0,0,3,0,1,1,60133231,0
3,1,3,0,0,3,0,1,1,60133231,0
4,1,3,0,0,3,0,1,1,60133231,0
5,1,3,0,0,2,0,1,1,60133231,0
6,2,3,0,0,3,0,1,1,60133231,0
7,1,4,0,0,1,5,2,0,60133231,0
8,2,4,0,0,2,0,2,0,60133231,0
1,2,1,0,0,3,0,2,0,60133271,1
2,1,3,0,0,2,0,1,1,60133271,0
3,1,3,0,0,2,0,1,1,60133271,0
1,2,1,0,0,2,0,2,0,60133291,1
2,1,3,0,0,3,0,1,1,60133291,0
3,2,3,0,0,3,0,1,1,60133291,0
1,2,1,0,0,2,0,2,0,60133351,1
2,2,3,0,0,2,0,1,1,60133351,0
3,1,3,0,0,2,0,1,1,60133351,0
1,2,1,0,0,3,0,1,4,60133431,1
2,2,3,0,0,2,0,1,1,60133431,0
3,1,3,0,0,2,0,1,1,60133431,0
4,2,5,0,0,3,0,3,0,60133431,0
1,2,1,0,0,3,0,3,0,60133461,1
2,2,3,0,0,3,0,1,1,60133461,1
3,1,4,0,0,2,0,1,2,60133461,0
1,2,1,0,0,3,0,3,0,60133471,0
2,1,3,0,0,3,0,1,1,60133471,0
3,2,3,0,0,3,0,1,1,60133471,1
4,2,4,0,0,2,0,1,3,60133471,0
1,1,1,1,2,3,0,3,0,60133481,0
2,2,2,1,1,3,0,3,0,60133481,0
3,2,3,0,0,1,1,1,2,60133481,0
4,2,3,0,0,1,1,1,2,60133481,1
5,1,4,0,0,2,0,1,4,60133481,0
1,2,1,0,0,2,0,2,0,60133531,1
2,1,3,0,0,2,0,1,1,60133531,0
3,1,7,0,0,3,0,2,0,60133531,0
1,2,1,0,0,3,0,3,0,60133571,0
2,2,3,0,0,3,0,1,1,60133571,1
3,1,4,0,0,2,0,1,2,60133571,0
1,2,1,0,0,2,0,2,0,60133731,1
2,2,3,0,0,2,0,1,1,60133731,0
1,2,1,0,0,3,0,3,0,60133781,0
2,1,3,0,0,3,0,1,1,60133781,0
3,2,3,0,0,3,0,1,1,60133781,0
4,2,3,0,0,3,0,1,1,60133781,1
5,2,4,0,0,2,0,1,4,60133781,0
1,2,1,0,0,2,0,2,0,60133911,1
2,2,3,0,0,2,0,1,1,60133911,0
1,2,1,0,0,3,0,2,0,60133961,1
2,1,3,0,0,2,0,1,1,60133961,0
1,2,1,0,0,2,0,3,0,60134041,1
2,2,3,0,0,2,0,1,1,60134041,0
3,2,3,0,0,2,0,1,1,60134041,1
4,2,4,0,0,2,0,1,3,60134041,0
1,1,1,1,2,2,0,2,0,60134071,0
2,2,2,1,1,2,0,2,0,60134071,0
3,1,3,0,0,1,1,1,2,60134071,0
4,1,3,0,0,1,1,1,2,60134071,0
5,1,4,0,0,1,4,2,0,60134071,0
6,2,3,0,0,1,1,1,2,60134071,1
7,2,4,0,0,2,0,1,6,60134071,0
8,2,3,0,0,1,1,1,2,60134071,1
9,1,4,0,0,2,0,1,8,60134071,0
1,2,1,0,0,3,0,2,0,60134111,1
2,2,3,0,0,3,0,1,1,60134111,1
3,2,4,0,0,2,0,1,2,60134111,0
1,2,1,0,0,2,0,2,0,60134181,1
2,1,3,0,0,2,0,1,1,60134181,0
3,1,3,0,0,2,0,1,1,60134181,0
1,2,1,0,0,3,0,2,0,60134241,1
2,2,3,0,0,3,0,1,1,60134241,1
3,1,4,0,0,2,0,1,2,60134241,0
1,2,1,0,0,3,0,3,0,60134301,0
2,2,3,0,0,2,0,1,1,60134301,1
3,1,4,0,0,2,0,1,2,60134301,0
4,2,9,0,0,2,0,2,0,60134301,0
5,1,9,0,0,2,0,2,0,60134301,0
1,2,1,0,0,2,0,2,0,60134321,1
2,1,3,0,0,2,0,1,1,60134321,0
3,1,3,0,0,2,0,1,1,60134321,0
1,2,1,0,0,3,0,2,0,60134331,1
2,1,3,0,0,2,0,1,1,60134331,0
3,2,3,0,0,2,0,1,1,60134331,0
1,1,1,1,2,2,0,2,0,60134361,0
2,2,2,1,1,3,0,3,0,60134361,0
3,1,3,0,0,1,1,1,2,60134361,0
4,2,3,0,0,1,1,1,2,60134361,1
5,2,4,0,0,2,0,1,4,60134361,0
1,2,1,0,0,2,0,2,0,60134381,1
2,1,3,0,0,2,0,1,1,60134381,0
1,2,1,0,0,2,0,2,0,60134401,1
2,1,3,0,0,3,0,1,1,60134401,0
3,1,3,0,0,3,0,1,1,60134401,0
1,2,1,0,0,3,0,3,0,60134451,1
2,1,3,0,0,2,0,1,1,60134451,0
3,1,7,0,0,3,0,3,0,60134451,0
4,2,7,0,0,3,0,3,0,60134451,0
5,2,9,0,0,2,0,2,0,60134451,0
1,2,1,0,0,2,0,2,0,60134471,1
2,2,3,0,0,2,0,1,1,60134471,0
1,2,1,0,0,3,0,3,0,60134491,1
2,2,3,0,0,2,0,1,1,60134491,0
3,1,3,0,0,2,0,1,1,60134491,0
1,2,1,0,0,3,0,3,0,60134511,1
2,2,3,0,0,2,0,1,1,60134511,0
3,1,3,0,0,2,0,1,1,60134511,0
4,2,3,0,0,2,0,1,1,60134511,0
5,1,3,0,0,2,0,1,1,60134511,0
6,1,3,0,0,2,0,1,1,60134511,0
1,2,1,0,0,2,0,2,0,60134521,1
2,2,3,0,0,2,0,1,1,60134521,0
3,2,3,0,0,3,0,1,1,60134521,1
4,2,4,0,0,2,0,1,3,60134521,0
1,2,1,0,0,2,0,1,3,60134531,1
2,1,3,0,0,2,0,1,1,60134531,0
3,2,5,0,0,2,0,2,0,60134531,1
4,2,7,0,0,2,0,1,3,60134531,0
1,2,1,0,0,3,0,1,3,60134741,1
2,2,3,0,0,3,0,1,1,60134741,0
3,2,5,0,0,2,0,2,0,60134741,0
4,1,7,0,0,3,0,1,3,60134741,0
1,2,1,0,0,3,0,2,0,60134841,1
2,2,3,0,0,3,0,1,1,60134841,0
3,2,3,0,0,3,0,1,1,60134841,0
1,1,1,1,2,3,0,3,0,60134851,0
2,2,2,1,1,3,0,3,0,60134851,0
3,2,3,0,0,1,1,1,2,60134851,0
4,2,3,0,0,1,1,1,2,60134851,1
5,1,4,0,0,2,0,1,4,60134851,0
1,2,1,0,0,3,0,2,0,60134911,1
2,1,3,0,0,2,0,1,1,60134911,0
3,2,3,0,0,2,0,1,1,60134911,0
4,2,3,0,0,2,0,1,1,60134911,0
1,2,1,0,0,3,0,3,0,60134941,0
2,1,3,0,0,3,0,1,1,60134941,0
3,2,3,0,0,3,0,1,1,60134941,1
4,1,4,0,0,2,0,1,3,60134941,0
5,1,4,0,0,2,0,1,3,60134941,0
6,2,7,0,0,3,0,3,0,60134941,0
1,1,1,1,2,3,0,3,0,60134951,0
2,2,2,1,1,3,0,3,0,60134951,0
3,2,3,0,0,1,1,1,2,60134951,1
4,2,4,0,0,2,0,1,3,60134951,0
5,1,4,0,0,2,0,1,3,60134951,0
6,1,3,0,0,1,1,1,2,60134951,0
7,1,3,0,0,1,1,1,2,60134951,0
1,2,1,0,0,3,0,3,0,60134971,1
2,1,3,0,0,3,0,1,1,60134971,0
1,2,1,0,0,2,0,2,0,60135001,1
2,1,3,0,0,2,0,1,1,60135001,0
1,2,1,0,0,3,0,3,0,60135011,1
2,2,3,1,3,3,0,1,1,60135011,0
3,1,8,1,2,2,0,2,0,60135011,0
4,1,4,0,0,1,3,1,2,60135011,0
5,1,3,0,0,3,0,1,1,60135011,0
1,1,1,0,0,3,0,3,0,60135051,0
2,2,3,0,0,3,0,3,0,60135051,1
3,2,4,0,0,3,0,1,2,60135051,0
1,2,1,0,0,3,0,2,0,60135111,0
2,2,3,0,0,3,0,1,1,60135111,1
3,1,4,0,0,2,0,1,2,60135111,0
1,2,1,0,0,3,0,3,0,60135191,1
2,2,3,0,0,2,0,1,1,60135191,0
3,1,3,0,0,2,0,1,1,60135191,0
1,2,1,0,0,3,0,1,6,60135261,1
2,2,3,0,0,3,0,1,1,60135261,0
3,1,3,0,0,3,0,1,1,60135261,0
4,2,3,0,0,3,0,1,1,60135261,0
5,2,3,0,0,3,0,1,1,60135261,0
6,2,5,0,0,3,0,3,0,60135261,0
1,2,1,0,0,2,0,2,0,60135371,1
2,1,3,0,0,2,0,1,1,60135371,0
3,1,3,0,0,2,0,1,1,60135371,0
1,2,1,0,0,2,0,2,0,60135381,1
2,1,3,0,0,2,0,1,1,60135381,0
1,2,1,0,0,3,0,3,0,60135661,1
2,1,3,0,0,2,0,1,1,60135661,0
3,2,3,0,0,2,0,1,1,60135661,0
4,1,3,0,0,2,0,1,1,60135661,0
5,1,3,0,0,2,0,1,1,60135661,0
6,2,5,0,0,3,0,3,0,60135661,0
7,1,7,0,0,3,0,1,6,60135661,0
8,1,7,0,0,2,0,1,6,60135661,0
1,2,1,0,0,2,0,2,0,60135751,1
2,1,3,0,0,2,0,1,1,60135751,0
3,1,3,0,0,2,0,1,1,60135751,0
1,1,1,1,2,3,0,3,0,60135761,0
2,2,2,1,1,2,0,2,0,60135761,0
3,2,3,0,0,1,1,1,2,60135761,0
4,2,4,0,0,2,0,1,2,60135761,0
5,2,3,0,0,1,1,1,2,60135761,1
6,1,4,0,0,2,0,1,5,60135761,0
1,2,1,0,0,3,0,2,0,60135771,1
2,1,3,0,0,2,0,1,1,60135771,0
3,1,3,0,0,2,0,1,1,60135771,0
4,1,3,0,0,2,0,1,1,60135771,0
1,1,1,1,2,3,0,3,0,60135781,0
2,2,2,1,1,3,0,1,7,60135781,0
3,2,3,0,0,1,1,1,2,60135781,1
4,2,4,0,0,2,0,1,3,60135781,0
5,1,4,0,0,2,0,1,3,60135781,0
6,2,4,0,0,2,0,1,3,60135781,0
7,2,5,0,0,3,0,3,0,60135781,0
1,2,1,0,0,3,0,2,0,60135821,1
2,1,3,0,0,2,0,1,1,60135821,0
1,2,1,0,0,2,0,2,0,60135971,1
2,2,3,0,0,2,0,1,1,60135971,0
3,1,3,0,0,2,0,1,1,60135971,0
4,1,3,0,0,2,0,1,1,60135971,0
1,2,1,0,0,2,0,2,0,60135991,1
2,1,3,0,0,2,0,1,1,60135991,0
3,1,3,0,0,2,0,1,1,60135991,0
1,2,1,0,0,2,0,3,0,60136061,1
2,1,3,0,0,2,0,1,1,60136061,0
3,2,3,0,0,2,0,1,1,60136061,0
4,2,3,0,0,2,0,1,1,60136061,0
1,1,1,1,2,3,0,2,0,60136071,0
2,2,2,1,1,3,0,3,0,60136071,0
3,2,3,0,0,1,1,1,2,60136071,1
4,1,3,0,0,1,1,1,2,60136071,0
5,1,3,0,0,1,1,1,2,60136071,0
6,2,3,0,0,1,1,1,2,60136071,0
7,1,4,0,0,2,0,1,3,60136071,0
1,2,1,0,0,2,0,2,0,60136131,1
2,1,3,0,0,2,0,1,1,60136131,0
3,1,3,0,0,2,0,1,1,60136131,0
4,2,3,0,0,2,0,1,1,60136131,1
5,2,4,0,0,2,0,1,4,60136131,0
6,2,3,0,0,2,0,1,1,60136131,1
7,2,4,0,0,2,0,1,6,60136131,0
8,1,14,0,0,2,0,2,0,60136131,0
1,2,1,0,0,3,0,3,0,60136151,1
2,1,3,0,0,2,0,1,1,60136151,0
1,2,1,0,0,2,0,3,0,60136171,1
2,1,3,0,0,2,0,1,1,60136171,0
1,2,1,0,0,3,0,2,0,60136221,1
2,1,3,0,0,2,0,1,1,60136221,0
1,2,1,0,0,2,0,2,0,60136261,1
2,1,3,0,0,2,0,1,1,60136261,0
1,1,1,1,2,2,0,3,0,60136301,0
2,2,2,1,1,2,0,2,0,60136301,0
3,1,3,0,0,1,1,1,2,60136301,0
4,1,3,0,0,1,1,1,2,60136301,0
5,1,4,0,0,1,4,2,0,60136301,0
6,2,3,0,0,1,1,1,2,60136301,1
7,2,4,0,0,2,0,1,6,60136301,0
1,2,1,0,0,2,0,2,0,60136331,1
2,2,3,0,0,3,0,1,1,60136331,1
3,1,3,0,0,2,0,1,1,60136331,0
4,1,4,0,0,2,0,1,2,60136331,0
1,2,1,1,2,2,0,3,0,60136351,0
2,1,2,1,1,2,0,2,0,60136351,0
3,1,3,0,0,1,2,1,1,60136351,0
4,2,3,0,0,1,2,1,1,60136351,1
5,2,4,0,0,2,0,1,4,60136351,0
6,2,4,0,0,2,0,2,0,60136351,1
7,1,9,0,0,2,0,1,6,60136351,0
1,2,1,0,0,2,0,2,0,60136451,1
2,2,3,0,0,2,0,1,1,60136451,0
3,2,3,0,0,2,0,1,1,60136451,0
4,1,3,0,0,2,0,1,1,60136451,0
5,1,3,0,0,2,0,1,1,60136451,0
1,2,1,0,0,2,0,2,0,60136471,1
2,2,3,0,0,2,0,1,1,60136471,0
3,2,3,0,0,2,0,1,1,60136471,0
4,2,3,0,0,2,0,1,1,60136471,0
5,1,3,0,0,2,0,1,1,60136471,0
1,2,1,0,0,2,0,2,0,60136491,1
2,1,3,0,0,2,0,1,1,60136491,0
3,2,3,0,0,2,0,1,1,60136491,0
4,2,3,0,0,2,0,1,1,60136491,0
1,1,1,0,0,3,0,2,0,60136511,0
2,1,3,0,0,1,1,2,0,60136511,0
3,2,3,0,0,1,1,2,0,60136511,1
4,1,4,0,0,2,0,1,3,60136511,0
1,2,1,1,2,1,5,3,0,60136601,0
2,1,2,1,1,2,0,1,6,60136601,0
3,1,3,0,0,1,2,1,1,60136601,0
4,1,3,0,0,1,2,1,1,60136601,0
5,1,5,0,0,2,0,2,0,60136601,0
6,2,6,0,0,2,0,2,0,60136601,0
7,2,7,0,0,1,5,3,0,60136601,1
8,1,9,0,0,2,0,1,7,60136601,0
9,1,9,0,0,2,0,1,7,60136601,0
10,1,9,0,0,2,0,1,7,60136601,0
11,2,9,0,0,2,0,2,0,60136601,0
1,2,1,1,2,2,0,3,0,60136651,0
2,1,2,1,1,2,0,2,0,60136651,0
3,2,3,0,0,1,2,1,1,60136651,1
4,1,4,0,0,2,0,1,3,60136651,0
5,2,3,0,0,1,2,1,1,60136651,1
6,2,4,0,0,2,0,1,5,60136651,0
7,2,3,0,0,1,2,1,1,60136651,1
8,1,4,0,0,2,0,1,7,60136651,0
9,1,4,0,0,2,0,1,7,60136651,0
1,1,1,1,2,2,0,2,0,60136811,0
2,2,2,1,1,2,0,2,0,60136811,0
3,2,3,0,0,1,1,1,2,60136811,1
4,2,4,0,0,2,0,1,3,60136811,0
5,2,3,0,0,1,1,1,2,60136811,0
1,2,1,0,0,2,0,2,0,60136821,1
2,1,3,0,0,2,0,1,1,60136821,0
1,2,1,0,0,2,0,2,0,60136991,1
2,1,3,0,0,3,0,1,1,60136991,0
3,1,3,0,0,3,0,1,1,60136991,0
4,1,3,2,0,3,0,1,1,60136991,0
5,2,3,0,0,3,0,1,1,60136991,0
1,2,1,1,2,3,0,3,0,60137001,0
2,1,2,1,1,3,0,3,0,60137001,0
3,2,3,0,0,1,2,1,1,60137001,1
4,1,4,0,0,2,0,1,3,60137001,0
5,2,4,0,0,2,0,1,3,60137001,0
1,1,1,1,2,3,0,3,0,60137171,0
2,2,2,1,1,3,0,2,0,60137171,0
3,1,3,0,0,1,1,1,2,60137171,0
4,1,3,0,0,1,1,1,2,60137171,0
5,2,3,0,0,1,1,1,2,60137171,1
6,2,4,0,0,2,0,1,5,60137171,0
7,2,3,0,0,1,1,1,2,60137171,1
8,2,4,0,0,2,0,1,7,60137171,0
9,2,4,0,0,2,0,2,0,60137171,0
1,2,1,0,0,2,0,2,0,60137181,1
2,2,3,0,0,2,0,1,1,60137181,0
3,1,7,0,0,2,0,2,0,60137181,0
1,2,1,0,0,2,0,2,0,60137471,1
2,1,3,0,0,2,0,1,1,60137471,0
3,1,3,0,0,2,0,1,1,60137471,0
1,1,1,1,2,2,0,2,0,60137551,0
2,2,2,1,1,2,0,2,0,60137551,0
3,1,3,0,0,1,1,1,2,60137551,0
4,1,3,0,0,1,1,1,2,60137551,0
5,2,3,0,0,1,1,1,2,60137551,1
6,1,4,0,0,2,0,1,5,60137551,0
1,2,1,0,0,3,0,3,0,60137571,0
2,1,3,0,0,2,0,1,1,60137571,0
3,1,4,0,0,1,2,2,0,60137571,0
4,2,3,0,0,2,0,1,1,60137571,1
5,2,4,0,0,2,0,1,4,60137571,0
1,2,1,0,0,2,0,2,0,60137661,1
2,2,3,0,0,2,0,1,1,60137661,0
1,2,1,0,0,2,0,2,0,60137761,1
2,2,3,0,0,2,0,1,1,60137761,0
3,2,3,0,0,2,0,1,1,60137761,0
1,2,1,0,0,2,0,2,0,60137811,1
2,2,3,0,0,2,0,1,1,60137811,0
3,2,3,0,0,2,0,1,1,60137811,0
1,2,1,0,0,2,0,2,0,60137911,0
2,1,7,0,0,2,0,2,0,60137911,0
3,2,3,0,0,2,0,1,1,60137911,1
4,2,4,0,0,2,0,1,3,60137911,0
1,1,1,1,2,2,0,2,0,60137931,0
2,2,2,1,1,2,0,2,0,60137931,0
3,1,3,0,0,1,1,1,2,60137931,0
4,2,3,0,0,1,1,1,2,60137931,1
5,1,4,0,0,2,0,1,4,60137931,0
1,2,1,0,0,3,0,3,0,60138131,1
2,2,3,0,0,3,0,1,1,60138131,0
3,1,3,0,0,3,0,1,1,60138131,0
1,1,1,0,0,2,0,3,0,60138491,0
2,1,3,0,0,1,1,2,0,60138491,0
3,1,3,0,0,1,1,2,0,60138491,0
4,2,3,0,0,1,1,2,0,60138491,1
5,1,4,0,0,2,0,1,4,60138491,0
1,2,1,0,0,3,0,3,0,60138601,0
2,2,3,0,0,1,4,1,1,60138601,1
3,1,4,0,0,2,0,1,2,60138601,0
4,1,14,0,0,3,0,3,0,60138601,0
1,1,1,0,0,2,0,1,2,60138661,0
2,2,5,0,0,3,0,3,0,60138661,1
3,2,7,0,0,3,0,1,2,60138661,0
4,2,7,0,0,2,0,1,2,60138661,0
5,2,9,0,0,2,0,1,2,60138661,0
1,2,1,0,0,3,0,2,0,60138671,1
2,1,3,0,0,2,0,1,1,60138671,0
3,2,3,0,0,2,0,1,1,60138671,0
1,2,1,0,0,3,0,3,0,60138701,1
2,1,3,0,0,2,0,1,1,60138701,0
3,1,3,0,0,2,0,1,1,60138701,0
4,1,3,0,0,2,0,1,1,60138701,0
5,1,3,0,0,3,0,1,1,60138701,0
6,2,7,0,0,3,0,3,0,60138701,0
1,2,1,0,0,2,0,3,0,60138721,1
2,1,3,0,0,3,0,1,1,60138721,0
3,2,3,0,0,2,0,1,1,60138721,0
1,2,1,0,0,3,0,2,0,60138731,1
2,2,3,0,0,3,0,1,1,60138731,0
1,2,1,0,0,2,0,2,0,60138761,1
2,1,3,0,0,2,0,1,1,60138761,0
1,2,1,1,2,3,0,3,0,60138881,0
2,1,2,1,1,3,0,3,0,60138881,0
3,1,3,1,4,1,2,1,1,60138881,0
4,2,8,1,3,2,0,2,0,60138881,0
5,1,4,0,0,1,3,1,4,60138881,0
6,2,4,0,0,1,3,1,4,60138881,0
7,2,3,0,0,1,2,1,1,60138881,1
8,1,4,0,0,2,0,1,7,60138881,0
1,2,1,0,0,3,0,3,0,60138891,1
