LLAVEHOG,ORDEN,DIRECTORIO,NoHijos,NvEducacion,TipoContrato,Salud,Agua_Potable,Estrato,Satisfaccion
60009711,3,6000971,1,0,0,1,6,2,7
60009711,4,6000971,1,0,0,1,6,2,0
60009711,5,6000971,1,0,0,1,6,2,0
60009721,1,6000972,3,1,0,1,1,1,0
60009731,1,6000973,2,4,2,1,6,1,10
60009731,2,6000973,1,0,0,1,6,1,0
60009731,3,6000973,1,0,0,1,6,1,0
60009731,4,6000973,1,0,2,1,6,1,10
60009731,5,6000973,1,0,0,1,6,1,0
60009741,1,6000974,3,3,2,1,2,2,10
60009741,2,6000974,1,5,2,1,2,2,8
60009741,3,6000974,2,5,2,1,2,2,6
60009741,4,6000974,1,0,0,1,2,2,0
60009741,5,6000974,2,0,0,1,2,2,10
60009751,1,6000975,3,3,0,1,2,1,9
60009751,2,6000975,2,3,0,1,2,1,9
60009751,3,6000975,1,0,0,1,2,1,0
60009761,1,6000976,2,5,2,1,2,1,9
60009761,2,6000976,3,5,2,1,2,1,9
60009761,3,6000976,1,0,0,1,2,1,9
60009761,4,6000976,1,0,0,1,2,1,0
60009761,5,6000976,1,0,0,1,2,1,0
60009771,1,6000977,3,5,2,1,6,1,10
60009771,2,6000977,2,9,0,1,6,1,8
60009771,3,6000977,1,0,0,1,6,1,9
60009771,4,6000977,1,0,0,1,6,1,9
60009771,5,6000977,1,0,0,1,6,1,0
60009771,6,6000977,1,0,0,1,6,1,0
60009781,1,6000978,2,4,2,1,6,2,8
60009781,2,6000978,1,0,0,2,6,2,10
60009791,1,6000979,2,4,0,1,1,2,10
60009791,2,6000979,1,0,0,1,1,2,0
60009791,3,6000979,2,4,0,1,1,2,8
60009791,4,6000979,2,5,0,1,1,2,8
60009791,5,6000979,1,0,0,1,1,2,0
60009791,6,6000979,2,0,0,1,1,2,0
60009801,1,6000980,2,5,2,1,2,1,9
60009801,2,6000980,2,5,0,1,2,1,9
60009801,3,6000980,1,0,0,1,2,1,0
60009801,4,6000980,1,0,0,1,2,1,0
60009801,5,6000980,1,0,0,1,2,1,0
60009811,1,6000981,2,4,0,1,6,1,10
60009811,2,6000981,1,0,0,1,6,1,0
60009811,3,6000981,1,0,0,1,6,1,0
60009811,4,6000981,1,0,0,1,6,1,0
60009821,1,6000982,2,4,2,1,6,2,10
60009831,1,6000983,2,9,2,1,6,2,8
60009831,2,6000983,2,5,2,1,6,2,8
60009831,3,6000983,1,5,2,1,6,2,6
60009841,1,6000984,2,11,0,1,6,3,7
60009841,2,6000984,2,13,0,1,6,3,10
60009841,3,6000984,1,0,0,1,6,3,0
60009841,4,6000984,1,0,0,1,6,3,0
60009851,1,6000985,2,3,0,1,6,0,9
60009851,2,6000985,2,0,0,1,6,0,10
60009851,3,6000985,1,0,0,1,6,0,0
60009851,4,6000985,1,0,0,1,6,0,0
60009851,5,6000985,1,0,0,1,6,0,0
60009861,1,6000986,2,5,0,1,3,1,10
60009861,2,6000986,1,0,0,1,3,1,0
60009861,3,6000986,1,0,0,1,3,1,0
60009861,4,6000986,2,0,0,1,3,1,0
60009871,1,6000987,2,4,2,1,2,0,10
60009871,2,6000987,2,3,0,1,2,0,10
60009871,3,6000987,1,0,0,1,2,0,0
60009871,4,6000987,1,0,0,1,2,0,0
60009891,1,6000989,2,5,0,1,6,3,8
60009891,2,6000989,2,0,0,1,6,3,0
60009901,1,6000990,2,0,0,1,6,1,9
60009901,2,6000990,2,11,0,1,6,1,9
60009911,1,6000991,2,4,0,1,1,2,5
60009911,2,6000991,2,3,2,1,1,2,9
60009911,3,6000991,1,0,0,1,1,2,0
60009911,4,6000991,1,0,0,1,1,2,0
60009911,5,6000991,1,0,0,1,1,2,0
60009911,6,6000991,3,3,0,1,1,2,7
60009941,1,6000994,3,3,0,1,2,3,8
60009941,2,6000994,1,7,0,1,2,3,8
60009951,1,6000995,3,2,1,1,2,3,9
60009951,2,6000995,2,4,0,1,2,3,8
60009951,3,6000995,2,5,0,1,2,3,10
60009951,4,6000995,3,5,0,1,2,3,8
60009951,5,6000995,2,5,0,1,2,3,8
60009971,1,6000997,1,3,0,9,2,2,0
60009971,2,6000997,3,3,0,1,2,2,0
60009991,1,6000999,3,11,0,1,1,3,7
60010001,1,6001000,2,1,0,1,1,3,10
60010011,1,6001001,2,0,0,1,2,2,10
60010011,2,6001001,2,11,0,1,2,2,10
60010011,3,6001001,1,7,2,2,2,2,10
60010011,4,6001001,1,0,0,1,2,2,0
60010011,5,6001001,1,0,0,1,2,2,0
60010031,1,6001003,2,7,2,1,1,1,10
60010031,2,6001003,2,3,2,1,1,1,10
60010031,3,6001003,1,5,0,1,1,1,10
60010031,4,6001003,1,0,0,1,1,1,10
60010031,5,6001003,1,0,0,1,1,1,0
60010031,6,6001003,3,0,0,1,1,1,0
60010041,1,6001004,3,5,2,1,1,2,2
60010051,1,6001005,3,3,1,1,6,2,8
60010051,2,6001005,3,3,2,1,6,2,9
60010061,1,6001006,2,3,0,1,1,2,8
60010061,2,6001006,1,0,2,1,1,2,10
60010061,3,6001006,1,0,0,1,1,2,9
60010071,1,6001007,3,3,2,1,1,2,4
60010081,1,6001008,2,5,0,2,1,2,5
60010081,2,6001008,2,7,0,1,1,2,8
60010081,3,6001008,1,0,2,1,1,2,10
60010081,4,6001008,1,0,0,1,1,2,7
60010091,1,6001009,3,13,0,1,6,5,5
60010101,1,6001010,2,5,0,1,1,3,7
60010101,2,6001010,2,5,1,1,1,3,7
60010101,3,6001010,1,0,0,1,1,3,0
60010101,4,6001010,1,0,0,1,1,3,0
60010111,1,6001011,3,3,2,1,1,2,10
60010111,2,6001011,2,4,0,1,1,2,5
60010111,3,6001011,1,0,0,1,1,2,7
60010111,4,6001011,1,0,0,1,1,2,0
60010121,1,6001012,3,11,1,1,2,3,10
60010121,2,6001012,3,10,1,1,2,3,10
60010121,3,6001012,1,11,0,1,2,3,8
60010131,1,6001013,2,5,0,1,2,2,7
60010131,2,6001013,1,0,0,1,2,2,0
60010151,1,6001015,2,7,1,1,1,3,10
60010151,2,6001015,1,0,0,1,1,3,10
60010151,3,6001015,1,11,2,1,1,3,7
60010161,1,6001016,3,10,0,1,6,4,9
60010161,2,6001016,2,11,0,1,6,4,8
60010161,3,6001016,1,13,0,1,6,4,9
60010171,1,6001017,2,5,2,1,2,4,10
60010171,2,6001017,2,5,2,1,2,4,10
60010181,1,6001018,3,7,2,1,6,4,8
60010181,2,6001018,2,7,2,1,6,4,7
60010181,3,6001018,2,5,0,1,6,4,7
60010211,1,6001021,2,4,0,1,1,3,9
60010211,2,6001021,2,3,0,1,1,3,10
60010211,3,6001021,2,5,2,1,1,3,8
60010231,1,6001023,3,4,0,2,2,2,9
60010231,2,6001023,3,4,0,1,2,2,7
60010231,3,6001023,1,0,0,2,2,2,0
60010231,4,6001023,1,0,0,2,2,2,0
60010241,1,6001024,3,3,0,1,2,2,5
60010241,2,6001024,3,3,0,1,2,2,5
60010251,1,6001025,2,5,0,1,2,2,10
60010251,2,6001025,2,5,0,1,2,2,10
60010251,3,6001025,1,0,0,1,2,2,5
60010251,4,6001025,1,0,0,1,2,2,0
60010261,1,6001026,2,3,0,2,2,2,10
60010261,2,6001026,2,4,0,2,2,2,8
60010261,3,6001026,1,0,0,2,2,2,10
60010261,4,6001026,1,0,0,2,2,2,0
60010271,1,6001027,2,6,0,1,2,2,8
60010271,2,6001027,1,7,0,1,2,2,6
60010271,3,6001027,1,0,0,1,2,2,10
60010271,4,6001027,1,0,0,1,2,2,0
60010271,5,6001027,3,3,0,1,2,2,8
60010281,1,6001028,3,3,2,1,2,2,7
60010281,2,6001028,2,4,2,2,2,2,10
60010281,3,6001028,2,0,0,1,2,2,0
60010301,1,6001030,2,3,0,1,2,1,5
60010301,2,6001030,2,3,0,1,2,1,10
60010301,3,6001030,1,5,0,1,2,1,10
60010301,4,6001030,1,0,0,1,2,1,10
60010301,5,6001030,1,0,0,1,2,1,0
60010301,6,6001030,1,0,0,1,2,1,0
60010311,1,6001031,1,5,0,1,6,2,8
60010311,2,6001031,3,3,0,1,6,2,9
60010331,1,6001033,3,5,0,1,2,2,10
60010341,1,6001034,3,10,2,1,2,4,10
60010341,2,6001034,1,0,0,1,2,4,9
60010351,1,6001035,2,13,0,1,2,4,5
60010351,2,6001035,1,0,0,1,2,4,0
60010361,1,6001036,2,3,0,1,2,9,10
60010361,2,6001036,2,3,0,1,2,9,10
60010361,3,6001036,1,0,0,1,2,9,0
60010371,1,6001037,2,3,0,1,2,1,5
60010371,2,6001037,2,3,0,1,2,1,4
60010371,3,6001037,1,0,0,1,2,1,0
60010371,4,6001037,1,0,0,1,2,1,0
60010371,5,6001037,1,0,0,1,2,1,0
60010381,1,6001038,3,3,0,1,6,1,5
60010381,2,6001038,1,3,0,1,6,1,9
60010381,3,6001038,2,3,0,1,6,1,10
60010391,1,6001039,3,1,0,1,2,1,5
60010391,2,6001039,3,1,0,1,2,1,8
60010401,1,6001040,2,3,2,1,4,1,7
60010401,2,6001040,2,4,0,1,4,1,9
60010401,3,6001040,1,0,0,1,4,1,0
60010421,1,6001042,2,3,1,1,2,9,10
60010421,2,6001042,2,4,1,1,2,9,5
60010421,3,6001042,1,0,0,1,2,9,0
60010421,4,6001042,1,0,0,1,2,9,0
60010431,1,6001043,3,1,0,1,1,3,10
60010441,1,6001044,2,3,0,1,2,2,6
60010441,2,6001044,2,5,0,1,2,2,8
60010441,3,6001044,1,0,0,1,2,2,0
60010451,1,6001045,2,0,1,1,6,3,8
60010461,1,6001046,3,4,2,1,2,3,10
60010461,2,6001046,1,0,0,1,2,3,0
60010471,1,6001047,2,10,0,1,6,4,10
60010491,1,6001049,2,13,0,1,2,4,5
60010501,1,6001050,2,11,0,1,6,4,7
60010501,2,6001050,1,0,0,1,6,4,0
60010511,1,6001051,2,5,0,1,2,3,9
60010521,1,6001052,2,13,1,1,2,3,7
60010531,1,6001053,2,11,1,1,4,2,7
60010531,2,6001053,2,0,1,1,4,2,7
60010531,3,6001053,1,0,0,1,4,2,0
60010541,1,6001054,2,4,2,1,1,2,9
60010541,2,6001054,2,5,2,1,1,2,7
60010541,3,6001054,1,0,0,1,1,2,8
60010541,4,6001054,1,0,0,1,1,2,0
60010551,1,6001055,2,5,2,1,1,2,8
60010551,2,6001055,2,5,2,1,1,2,4
60010551,3,6001055,1,0,0,1,1,2,7
60010561,1,6001056,2,11,0,1,2,2,8
60010561,2,6001056,1,0,0,1,2,2,0
60010571,1,6001057,3,11,0,1,4,2,9
60010571,2,6001057,2,10,0,1,4,2,8
60010571,3,6001057,2,0,0,1,4,2,8
60010581,1,6001058,3,5,0,1,4,2,10
60010581,2,6001058,2,7,1,1,4,2,9
60010581,3,6001058,1,0,0,1,4,2,9
60010591,1,6001059,2,5,0,1,4,2,10
60010591,2,6001059,1,0,0,1,4,2,0
60010591,3,6001059,1,0,0,1,4,2,0
60010601,1,6001060,3,5,0,1,6,2,8
60010611,1,6001061,3,4,2,1,1,2,8
60010611,2,6001061,3,3,0,1,1,2,5
60010621,1,6001062,2,5,2,1,4,2,8
60010621,2,6001062,2,5,0,1,4,2,9
60010621,3,6001062,1,0,0,1,4,2,0
60010631,1,6001063,2,3,0,1,4,2,7
60010631,2,6001063,2,3,0,1,4,2,7
60010631,3,6001063,1,1,0,1,4,2,8
60010641,1,6001064,3,3,0,1,2,2,10
60010641,2,6001064,3,5,0,1,2,2,8
60010651,1,6001065,2,9,0,1,1,2,8
60010661,1,6001066,2,7,2,1,1,2,10
60010661,2,6001066,2,7,0,1,1,2,10
60010661,3,6001066,1,0,2,1,1,2,10
60010671,1,6001067,2,3,2,1,1,2,8
60010671,2,6001067,1,0,0,1,1,2,0
60010671,3,6001067,2,5,2,1,1,2,8
60010681,1,6001068,3,0,0,1,1,2,6
60010681,2,6001068,1,0,0,1,1,2,0
60010681,3,6001068,1,0,0,1,1,2,0
60010681,4,6001068,1,0,0,1,1,2,0
60010691,1,6001069,2,5,1,1,6,2,8
60010691,2,6001069,2,5,0,1,6,2,8
60010691,3,6001069,1,5,0,1,6,2,8
60010691,4,6001069,1,0,0,1,6,2,0
60010691,5,6001069,1,1,0,1,6,2,0
60010691,6,6001069,1,0,0,1,6,2,0
60010701,1,6001070,3,4,2,1,4,2,10
60010701,2,6001070,1,0,0,1,4,2,8
60010721,1,6001072,2,7,0,1,1,2,9
60010721,2,6001072,2,10,0,1,1,2,10
60010721,3,6001072,1,0,0,1,1,2,0
60010731,1,6001073,2,3,2,1,2,2,8
60010731,2,6001073,2,3,2,1,2,2,7
60010731,3,6001073,1,0,0,1,2,2,0
60010741,1,6001074,2,5,0,1,1,2,5
60010741,2,6001074,1,0,0,1,1,2,7
60010741,3,6001074,1,0,0,1,1,2,10
60010741,4,6001074,1,0,0,1,1,2,0
60010741,5,6001074,1,0,0,1,1,2,0
60010751,1,6001075,2,4,0,1,1,2,8
60010751,2,6001075,2,3,0,1,1,2,8
60010751,3,6001075,1,5,0,1,1,2,7
60010751,4,6001075,1,0,0,1,1,2,7
60010761,1,6001076,1,7,2,1,1,2,5
60010761,2,6001076,1,0,2,1,1,2,8
60010761,3,6001076,1,5,2,1,1,2,8
60010761,4,6001076,1,0,0,1,1,2,0
60010761,5,6001076,3,3,0,1,1,2,8
60010761,6,6001076,3,3,2,1,1,2,7
60010771,1,6001077,3,3,0,1,1,2,6
60010781,1,6001078,3,9,0,1,1,2,9
60010791,1,6001079,2,13,0,1,6,4,8
60010791,2,6001079,2,13,0,1,6,4,9
60010791,3,6001079,1,0,0,1,6,4,0
60010791,4,6001079,2,0,0,1,6,4,10
60010811,1,6001081,2,13,0,1,4,4,9
60010821,1,6001082,2,0,0,1,1,4,9
60010831,1,6001083,2,13,0,1,6,4,10
60010831,2,6001083,2,11,0,1,6,4,10
60010831,3,6001083,1,0,0,1,6,4,8
60010831,4,6001083,1,0,0,1,6,4,0
60010841,1,6001084,2,13,0,1,4,4,9
60010841,2,6001084,2,13,0,1,4,4,10
60010841,3,6001084,1,0,0,1,4,4,10
60010841,4,6001084,1,0,0,1,4,4,0
60010851,1,6001085,2,5,0,1,1,1,9
60010861,1,6001086,3,5,0,1,1,1,10
60010861,2,6001086,1,1,0,1,1,1,0
60010861,3,6001086,1,0,0,1,1,1,0
60010871,1,6001087,3,5,2,1,1,1,10
60010871,2,6001087,1,0,0,1,1,1,0
60010871,3,6001087,1,0,0,1,1,1,0
60010881,1,6001088,2,4,0,1,1,1,10
60010881,2,6001088,1,0,0,1,1,1,0
60010881,3,6001088,1,0,0,1,1,1,0
60010891,1,6001089,3,9,0,1,1,1,10
60010891,2,6001089,1,3,0,1,1,1,3
60010891,3,6001089,1,4,2,1,1,1,10
60010891,4,6001089,1,0,0,1,1,1,0
60010891,5,6001089,1,0,0,1,1,1,0
60010901,1,6001090,3,11,0,1,4,4,8
60010911,1,6001091,2,11,0,1,4,4,10
60010911,2,6001091,2,11,0,1,4,4,7
60010911,3,6001091,1,0,0,1,4,4,0
60010911,4,6001091,1,0,0,1,4,4,0
60010921,1,6001092,2,13,0,1,4,3,7
60010921,2,6001092,1,0,0,1,4,3,4
60010921,3,6001092,2,13,0,1,4,3,10
60010931,1,6001093,3,5,2,1,4,4,8
60010931,2,6001093,1,7,2,1,4,4,4
60010931,3,6001093,1,0,0,1,4,4,0
60010931,4,6001093,1,0,0,1,4,4,0
60010941,1,6001094,3,4,0,1,1,1,10
60010941,2,6001094,1,11,0,1,1,1,7
60010941,3,6001094,1,0,0,1,1,1,10
60010941,4,6001094,1,0,0,1,1,1,9
60010951,1,6001095,3,3,0,1,1,1,7
60010951,2,6001095,3,5,0,1,1,1,6
60010951,3,6001095,1,1,0,1,1,1,7
60010961,1,6001096,2,3,2,1,2,1,10
60010961,2,6001096,3,4,0,1,2,1,8
60010971,1,6001097,2,3,2,1,6,2,8
60010981,1,6001098,2,5,2,1,1,2,6
60010981,2,6001098,1,0,0,1,1,2,0
60010991,1,6001099,3,4,2,1,6,2,9
60010991,2,6001099,1,5,0,1,6,2,6
60010991,3,6001099,2,0,0,1,6,2,0
60010991,4,6001099,2,3,2,1,6,2,7
60010991,5,6001099,2,0,0,1,6,2,0
60011001,1,6001100,2,3,0,1,2,2,10
60011001,2,6001100,1,7,1,1,2,2,7
60011001,3,6001100,2,0,0,1,2,2,0
60011011,1,6001101,2,4,2,1,6,2,10
60011011,2,6001101,2,4,2,1,6,2,8
60011011,3,6001101,1,0,0,1,6,2,0
60011011,4,6001101,1,0,0,1,6,2,0
60011021,1,6001102,2,1,0,1,6,1,10
60011021,2,6001102,1,5,2,2,6,1,10
60011031,1,6001103,2,5,2,1,6,1,5
60011031,2,6001103,1,0,0,1,6,1,0
60011031,3,6001103,1,0,0,1,6,1,0
60011041,1,6001104,2,3,0,1,6,1,8
60011041,2,6001104,2,4,0,1,6,1,8
60011041,3,6001104,1,0,0,1,6,1,0
60011041,4,6001104,1,0,0,1,6,1,0
60011051,1,6001105,2,3,0,1,1,1,10
60011051,2,6001105,1,0,0,1,1,1,0
60011061,1,6001106,2,5,1,2,6,1,6
60011061,2,6001106,2,5,0,1,6,1,4
60011061,3,6001106,1,0,0,2,6,1,0
60011071,1,6001107,2,5,0,1,2,1,10
60011071,2,6001107,2,5,1,1,2,1,6
60011071,3,6001107,1,0,0,1,2,1,0
60011071,4,6001107,1,0,0,1,2,1,0
60011081,1,6001108,3,3,0,1,1,1,7
60011081,2,6001108,1,4,2,2,1,1,3
60011091,1,6001109,2,0,0,1,2,9,8
60011091,2,6001109,1,0,0,1,2,9,0
60011101,1,6001110,3,5,0,1,6,1,5
60011101,2,6001110,1,5,0,2,6,1,4
60011121,1,6001112,2,5,0,1,2,1,10
60011121,2,6001112,2,5,0,1,2,1,10
60011121,3,6001112,1,0,0,1,2,1,0
60011121,4,6001112,1,0,0,1,2,1,0
60011131,1,6001113,2,3,0,1,6,1,10
60011131,2,6001113,2,7,0,1,6,1,10
60011131,3,6001113,1,0,0,1,6,1,0
60011141,1,6001114,2,3,2,1,4,1,10
60011141,2,6001114,3,4,0,1,4,1,10
60011141,3,6001114,1,3,0,1,4,1,6
60011151,1,6001115,3,5,0,1,1,2,10
60011151,2,6001115,3,5,0,1,1,2,7
60011161,1,6001116,2,9,2,2,1,1,7
60011161,2,6001116,2,5,0,1,1,1,10
60011161,3,6001116,1,0,0,1,1,1,10
60011161,4,6001116,2,0,0,1,1,1,0
60011161,5,6001116,2,4,0,1,1,1,10
60011171,1,6001117,3,5,0,1,4,1,5
60011171,2,6001117,1,0,0,1,4,1,10
60011181,1,6001118,3,3,0,1,2,1,10
60011181,2,6001118,2,3,0,1,2,1,10
60011181,3,6001118,1,5,2,2,2,1,10
60011191,1,6001119,3,3,0,1,1,1,8
60011191,2,6001119,3,1,0,1,1,1,6
60011201,1,6001120,2,3,0,1,1,1,5
60011201,2,6001120,2,5,0,1,1,1,10
60011201,3,6001120,1,0,0,1,1,1,8
60011201,4,6001120,1,0,0,1,1,1,0
60011221,1,6001122,2,3,0,1,2,1,9
60011221,2,6001122,2,4,0,1,2,1,7
60011221,3,6001122,1,0,0,1,2,1,0
60011221,4,6001122,1,0,0,1,2,1,0
60011231,1,6001123,3,3,0,1,1,1,9
60011231,2,6001123,1,7,2,1,1,1,10
60011231,3,6001123,1,4,2,2,1,1,10
60011231,4,6001123,1,5,0,1,1,1,1
60011231,5,6001123,1,5,0,1,1,1,1
60011241,1,6001124,2,7,0,1,1,1,8
60011241,2,6001124,2,8,2,1,1,1,9
60011241,3,6001124,1,0,0,1,1,1,0
60011241,4,6001124,1,0,0,1,1,1,0
60011241,5,6001124,3,4,2,1,1,1,9
60011261,1,6001126,3,1,0,1,1,2,10
60011261,2,6001126,1,5,1,1,1,2,8
60011261,3,6001126,1,5,0,1,1,2,10
60011261,4,6001126,1,4,0,1,1,2,8
60011261,5,6001126,1,0,0,1,1,2,0
60011261,6,6001126,1,5,1,1,1,2,10
60011261,7,6001126,1,0,0,1,1,2,0
60011261,8,6001126,1,0,0,1,1,2,0
60011281,1,6001128,2,3,2,1,2,2,6
60011281,2,6001128,2,5,2,1,2,2,8
60011281,3,6001128,2,6,0,1,2,2,6
60011281,4,6001128,1,4,2,1,2,2,10
60011281,5,6001128,1,0,0,1,2,2,0
60011281,6,6001128,1,0,0,1,2,2,0
60011281,7,6001128,2,3,0,1,2,2,10
60011291,1,6001129,3,5,0,1,1,2,9
60011291,2,6001129,2,5,0,1,1,2,10
60011291,3,6001129,1,5,0,1,1,2,8
60011291,4,6001129,1,0,0,1,1,2,0
60011291,5,6001129,2,0,0,2,1,2,0
60011301,1,6001130,3,9,0,1,1,1,10
60011301,2,6001130,3,3,2,1,1,1,10
60011311,1,6001131,1,5,0,1,2,2,10
60011311,2,6001131,2,7,2,2,2,2,8
60011311,3,6001131,1,0,0,1,2,2,10
60011311,4,6001131,1,6,0,1,2,2,9
60011311,5,6001131,3,3,0,1,2,2,9
60011321,1,6001132,3,5,0,1,1,2,9
60011321,2,6001132,1,0,0,1,1,2,10
60011321,3,6001132,1,0,0,1,1,2,10
60011321,4,6001132,1,0,0,1,1,2,0
60011331,1,6001133,2,7,1,1,1,1,6
60011341,1,6001134,2,5,0,1,1,1,10
60011341,2,6001134,2,9,0,1,1,1,6
60011361,1,6001136,3,3,2,1,1,0,8
60011361,2,6001136,2,4,2,1,1,0,10
60011371,1,6001137,2,4,2,2,1,0,10
60011371,2,6001137,2,4,0,2,1,0,0
60011371,3,6001137,2,0,0,2,1,0,0
60011371,4,6001137,2,0,0,2,1,0,0
60011391,1,6001139,3,3,2,1,1,1,10
60011391,2,6001139,3,7,2,1,1,1,10
60011411,1,6001141,3,5,0,1,4,3,7
60011411,2,6001141,3,13,0,1,4,3,10
60011431,1,6001143,2,5,0,1,2,3,10
60011431,2,6001143,3,5,0,1,2,3,8
60011431,3,6001143,1,10,2,1,2,3,10
60011451,1,6001145,3,7,2,1,2,3,6
60011481,1,6001148,3,1,0,1,6,3,7
60011481,2,6001148,1,4,0,1,6,3,7
60011481,3,6001148,3,4,0,1,6,3,7
60011511,1,6001151,3,3,0,1,1,3,8
60011541,1,6001154,2,3,0,1,1,1,8
60011541,2,6001154,1,0,0,1,1,1,0
60011541,3,6001154,1,4,1,1,1,1,8
60011541,4,6001154,1,0,0,1,1,1,0
60011541,5,6001154,1,0,0,1,1,1,0
60011551,1,6001155,3,3,2,1,6,1,10
60011551,2,6001155,2,5,2,1,6,1,9
60011551,3,6001155,1,9,0,1,6,1,9
60011551,4,6001155,1,8,0,1,6,1,10
60011551,5,6001155,1,0,0,1,6,1,0
60011561,1,6001156,2,3,0,1,1,1,8
60011561,2,6001156,2,3,0,1,1,1,8
60011561,3,6001156,1,0,0,1,1,1,0
60011561,4,6001156,1,0,0,1,1,1,0
60011561,5,6001156,1,0,0,1,1,1,0
60011571,1,6001157,3,3,0,1,2,1,7
60011571,2,6001157,1,3,0,1,2,1,8
60011581,1,6001158,2,5,0,1,1,1,9
60011581,2,6001158,2,7,0,1,1,1,7
60011591,1,6001159,2,0,2,1,3,1,10
60011591,2,6001159,2,5,2,2,3,1,4
60011591,3,6001159,1,4,2,1,3,1,8
60011591,4,6001159,1,0,0,1,3,1,0
60011591,5,6001159,2,5,2,2,3,1,10
60011591,6,6001159,2,4,2,2,3,1,10
60011601,1,6001160,2,3,2,2,1,0,8
60011601,2,6001160,1,0,0,2,1,0,0
60011601,3,6001160,1,0,0,2,1,0,0
60011601,4,6001160,1,0,0,2,1,0,0
60011601,5,6001160,1,0,0,2,1,0,0
60011601,6,6001160,1,3,0,1,1,0,8
60011601,7,6001160,2,3,2,1,1,0,8
60011601,8,6001160,1,0,0,2,1,0,0
60011611,1,6001161,2,3,2,1,1,1,7
60011611,2,6001161,2,0,2,1,1,1,9
60011611,3,6001161,1,0,0,1,1,1,0
60011611,4,6001161,1,0,0,1,1,1,0
60011621,1,6001162,3,6,2,1,1,1,10
60011621,2,6001162,1,5,0,1,1,1,8
60011621,3,6001162,2,3,0,1,1,1,9
60011621,4,6001162,1,0,0,1,1,1,0
60011621,5,6001162,1,0,0,1,1,1,0
60011621,6,6001162,1,0,0,1,1,1,0
60011621,7,6001162,1,0,0,1,1,1,0
60011621,8,6001162,1,0,0,1,1,1,0
60011631,1,6001163,2,3,2,1,1,1,7
60011631,2,6001163,2,5,1,1,1,1,8
60011641,1,6001164,3,5,0,1,4,3,10
60011641,2,6001164,2,3,0,1,4,3,10
60011651,1,6001165,2,5,2,1,1,1,10
60011651,2,6001165,2,0,0,1,1,1,10
60011651,3,6001165,1,0,0,1,1,1,0
60011671,1,6001167,2,5,2,1,1,1,7
60011671,2,6001167,1,0,0,1,1,1,0
60011681,1,6001168,2,5,0,1,2,9,10
60011681,2,6001168,2,7,0,1,2,9,7
60011691,1,6001169,2,5,0,1,2,1,9
60011691,2,6001169,2,5,0,1,2,1,8
60011691,3,6001169,1,0,0,1,2,1,0
60011691,4,6001169,1,0,0,1,2,1,0
60011701,1,6001170,3,6,0,1,6,3,7
60011701,2,6001170,1,5,0,1,6,3,8
60011701,3,6001170,1,0,0,1,6,3,0
60011701,4,6001170,1,0,0,1,6,3,0
60011701,5,6001170,3,4,0,1,6,3,8
60011711,1,6001171,2,1,2,1,1,0,6
60011711,2,6001171,1,3,2,2,1,0,6
60011711,3,6001171,2,0,0,1,1,0,0
60011711,4,6001171,1,4,0,1,1,0,7
60011711,5,6001171,1,0,0,2,1,0,0
60011721,1,6001172,2,5,0,1,1,1,3
60011721,2,6001172,2,5,0,1,1,1,5
60011721,3,6001172,1,0,0,1,1,1,0
60011731,1,6001173,3,5,2,1,1,1,2
60011731,2,6001173,1,5,0,1,1,1,8
60011741,1,6001174,3,3,2,1,2,2,7
60011741,2,6001174,3,3,0,1,2,2,9
60011751,1,6001175,2,8,0,1,1,3,8
60011751,2,6001175,2,0,0,1,1,3,7
60011771,1,6001177,2,5,0,1,1,1,9
60011771,2,6001177,1,0,0,1,1,1,0
60011781,1,6001178,2,4,2,1,2,1,9
60011781,2,6001178,2,0,0,2,2,1,10
60011781,3,6001178,2,0,0,1,2,1,10
60011781,4,6001178,2,0,0,1,2,1,10
60011801,1,6001180,2,1,0,1,1,1,5
60011801,2,6001180,1,4,0,1,1,1,6
60011801,3,6001180,2,1,0,1,1,1,7
60011811,1,6001181,2,1,2,1,1,1,6
60011811,2,6001181,2,4,0,1,1,1,8
60011811,3,6001181,2,3,0,1,1,1,8
60011811,4,6001181,2,1,0,1,1,1,8
60011811,5,6001181,2,1,0,1,1,1,7
60011821,1,6001182,2,3,2,1,1,1,7
60011841,1,6001184,3,5,1,2,2,2,9
60011841,2,6001184,2,4,0,2,2,2,8
60011841,3,6001184,1,0,0,9,2,2,0
60011841,4,6001184,1,0,0,2,2,2,0
60011851,1,6001185,2,5,2,1,1,3,8
60011851,2,6001185,2,5,0,1,1,3,8
60011851,3,6001185,1,0,0,1,1,3,0
60011851,4,6001185,1,0,0,1,1,3,0
60011861,1,6001186,3,5,0,1,1,1,8
60011871,1,6001187,2,4,0,1,1,1,8
60011871,2,6001187,2,4,2,1,1,1,9
60011871,3,6001187,1,4,0,1,1,1,6
60011871,4,6001187,1,7,0,1,1,1,8
60011871,5,6001187,2,5,0,1,1,1,9
60011871,6,6001187,1,0,0,1,1,1,0
60011891,1,6001189,2,7,0,1,1,1,8
60011891,2,6001189,1,0,0,1,1,1,0
60011891,3,6001189,1,0,0,1,1,1,0
60011951,1,6001195,3,4,0,1,2,1,10
60011951,2,6001195,1,3,0,1,2,1,9
60011961,1,6001196,2,4,0,1,3,2,9
60011961,2,6001196,3,3,0,1,3,2,10
60011971,1,6001197,2,3,0,1,2,1,10
60011971,2,6001197,2,5,2,1,2,1,5
